Tipo,Titulo,DOI,Ano,Docente
tipo=ArtigosPublicados,titulo=Synthetic Datasets Generator for Testing Information Visualization and Machine Learning Techniques and Tools,doi=10.1109/ACCESS.2020.2991949,ano=2020,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=ArtigosPublicados,"titulo=A Real-World Approach on the Problem of Chart Recognition Using Classification, Detection and Perspective Correction",doi=10.3390/s20164370,ano=2020,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=ArtigosPublicados,"titulo=Hybrid Approach Using Sensors, GPS and Vision Based Tracking to Improve the Registration in Mobile Augmented Reality Applications",doi=10.14257/ijmue.2017.12.4.10,ano=2017,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=CapitulosPublicados,titulo=Aspects of Voice Interaction on a Mobile Augmented Reality Application,doi=10.1007/978-3-319-39907-2_19,ano=2016,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=CapitulosPublicados,titulo=Guidelines for Graphical User Interface Design in Mobile Augmented Reality Applications,doi=10.1007/978-3-319-39907-2_7,ano=2016,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=CapitulosPublicados,titulo=Evaluation of Information Visualization Interaction Techniques Using Gestures and Widgets in 3D Environments,doi=10.1007/978-3-319-39907-2_24,ano=2016,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=BOAS PRÁTICAS DE INTERAÇÃO COM HEAD-TRACKER E COMANDOS DE VOZ,doi=,ano=2016,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Aspectos de implementação de mapas choropleth hierárquicos e interativos,doi=,ano=2017,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Geração de dados sintéticos utilizando a aplicação Blocks: simulando dados discrepantes e faltantes,doi=,ano=2019,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=INICIACAO_CIENTIFICA,titulo=Desenvolvimento de um Gerador de Dados Sintéticos para Avaliação de Visualização da Informação,doi=,ano=2018,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=INICIACAO_CIENTIFICA,titulo=Desenvolvimento de técnicas de Visualização da Informação para Validação de Modelos Geradores de Bases de Dados,doi=,ano=2018,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=INICIACAO_CIENTIFICA,titulo=Implementação de Técnicas de Visualização e suas Interações para Visualização de Dados Sintéticas,doi=,ano=2019,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=INICIACAO_CIENTIFICA,titulo=Implementação Front-end de Ferramentas de Desenho Virtual para Geração de Dados Sintéticos,doi=,ano=2019,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=INICIACAO_CIENTIFICA,"titulo=Desenvolvimento de Visualizações Robustas a Dados Ruidosos, Faltantes e Discrepantes",doi=,ano=2018,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=Dissertação de mestrado,titulo=Geração de Dados Sintéticos Combinando Blocos Geradores,doi=,ano=2020,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=Dissertação de mestrado,titulo=Cenários de Análise Visual para Dados Oceânicos de Onda e Vento de Boias Oceanográficas,doi=,ano=2020,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=CONFERENCIA,titulo=Considerações de Projeto e Implementação de uma Aplicação Android de Realidade Aumentada Móvel,doi=,ano=2014,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=CONGRESSO,titulo=Protótipo de Votação CIVIS: Avaliação das Vulnerabilidades Web,doi=,ano=2013,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=Software,titulo=Planet Conundrum,doi=,ano=2012,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=Software,titulo=AzulejAR,doi=,ano=2015,docente=CARLOS GUSTAVO RESQUE DOS SANTOS.xml
tipo=TrabalhoEventos,"titulo=Inteligência Artificial e Geotecnologias Emergentes Aplicadas em Estudos Ecoepidemiológicos de Malária no Município de Bragança-Pará, Brasil, no Período de 2006 a 2008",doi=,ano=2010,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TrabalhoEventos,titulo=Jogo: Baralho das Variáveis,doi=,ano=2013,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=O uso das técnicas da metodologia de análise estruturada moderna associada às da metodologia de prototipação,doi=,ano=1994,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=S.C.L. - Sistema de Controle Laboratorial: laboratório de análises clínicas,doi=,ano=1995,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Um Protótipo de um editor de textos com interface baseada em recursos de multimídia:o design ergonômico como validão do projeto,doi=,ano=1996,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=A ergonomia dos navegadores web,doi=,ano=1996,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Vírus de computador,doi=,ano=1997,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Interfaces ergonômicas,doi=,ano=1999,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Mediamarket: um sistema para supermercado,doi=,ano=1995,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Avalsystem - Software via web para auxílio no processo avaliativo de alunos em Instituições de Ensino,doi=,ano=2006,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Banco visual : recursos de imagem aplicados à banco de dados,doi=,ano=1995,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,"titulo=Brasil e a internet 2 : novos protocolos, problemas e soluções",doi=,ano=2006,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Controles para segurança da intranet : protótipo de autenticação e controle de banda,doi=,ano=2001,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Formalização e análise de organização de horário acadêmicos utilizando algoritmos genéticos e agentes móveis,doi=,ano=2008,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Gerência de redes baseada em simple network manager protocol,doi=,ano=2002,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Gerência de redes utilizando o modelo SNMP,doi=,ano=2006,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Gerenciamento de redes em ambientes corporativos,doi=,ano=2003,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Gerenciamento de redes TCP/IP (SNMP) : estudo e implantação de ferramentas de gerenciamento de redes,doi=,ano=2005,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Implementação de interface para algorítmos genéticos : uma abordagem teórica e prática,doi=,ano=2003,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Implementação de uma criptoanálise empregando agentes móveis direcionada ao algoritmo de criptografia RSA,doi=,ano=2007,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Implementando servidor VPN no windows XP,doi=,ano=2003,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Multimídia e educação no trânsito,doi=,ano=1996,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Musicando : uma proposta para disseminar o ensino da música entre as crianças de 07 a 10 anos,doi=,ano=1999,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Nutrisoft: Sistema de Apoio à Nutrição,doi=,ano=1995,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Projeto de rede utilizando cabeamento estruturado : estudo de caso,doi=,ano=2003,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Protótipo de troca de mensagens e compartilhamento de arquivo de forma P2P com segurança baseada em um algoritmo de reputação,doi=,ano=2007,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,"titulo=Segurança de redes contra vírus de computador : vírus e vermes de computador, recomendações contra infecções",doi=,ano=2002,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=SISPRO-Sistema de Acompanhamento de Processos,doi=,ano=1995,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Sistemas de detecção de intrusos - instalação e configuração do SNORT/ACID,doi=,ano=2005,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Sms corporativo,doi=,ano=2001,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Um estudo sobre redes de power line communication,doi=,ano=2006,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Zootech : tecnologia de apresentação animal,doi=,ano=1996,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Segurança no Comércio Eletrônico,doi=,ano=2000,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=A Implementação de Agentes Móveis usando A API Aglet,doi=,ano=2003,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Internet 2 e as novas tecnologias para grande Rede Mundial,doi=,ano=2000,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Segurança e Desempenho em Comunicação via Satélite,doi=,ano=2006,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Cluster Computacional,doi=,ano=2006,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Redes metropolitanas sem fio : padrão IEEE 802.16,doi=,ano=2007,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Análise de Sistemas de Detecção de Intruso baseado em Host,doi=,ano=2006,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Computação Móvel: Protótipo de um Sistema para Controle Residencial através de Dispositivos Móveis utilizando a Plataforma J2ME,doi=,ano=2010,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Del - Dicionário Eletrônico de Libras,doi=,ano=2010,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Governança de TI - Estudo de Caso Utilizando ITIL v3 Usabdo como ferramenta o Ocomon,doi=,ano=2010,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=ZeroUm Dislex: Protótipo de Avaliação Fonológica para Crianças em Rrisco de Dislexia,doi=,ano=2011,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Gerenciamento de serviços de TI: Um estudo de caso baseada na ITIL,doi=,ano=2011,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Análise de incidentes baseados em Honeypots,doi=,ano=2011,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Computação Gráfica: Animação 3D para Divulgação de TI Verde,doi=,ano=2012,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Jogo: Baralho das Variáveis,doi=,ano=2012,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=NEXT-GENERATION FIREWALL: implementando funcionalidades utilizando Snort e OpenAppID,doi=,ano=2018,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,"titulo=CARDPRESS-Sistema de Emissãp, processamento e autorização de transações ISO 8583 com um conjunto de controle de segurança da ISO 27002 e PCI-DSS",doi=,ano=2018,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=SISTEMA DE INFORMAÇÃO PARA A MELHORIA DE MANUFATURAS DE CARTELAS DE PELÍCULAS PARA UNHAS,doi=,ano=2017,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=UM SISTEMA DE AUXÍLIO NA ELABORAÇÃO DO PDTI,doi=,ano=2016,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=SISTEMA DE GESTÃO DE SEGURANÇA DA INFORMAÇÃO: UMA VERIFICAÇÃO DE FERRAMENTA PARA A GESTÃO DE ATIVOS EM CONFORMIDADE COM A NBR ISO/IEC 27002:2013,doi=,ano=2016,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=SISTEMA DE GESTÃO DE SEGURANÇA DA INFORMAÇÃO: UMA VERIFICAÇÃO DE FERRAMENTA PARA A GESTÃO DE ATIVOS EM CONFORMIDADE COM A NBR ISO/IEC 27002:2013,doi=,ano=2016,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=SEGURANÇA DA INFORMAÇÃO NA GESTÃO DE MUDANÇAS UTILIZANDO CONTROLES DA NORMA ABNT NBR ISO 27003:2013 E ITIL V3,doi=,ano=2016,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Análise de Softwares para Gerenciamento de Projetos em Setores de TI de Organizações Públicas,doi=,ano=2014,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Tutoriais interativos com qualidade,doi=,ano=2000,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=SEMINARIO,titulo=20 ° Seminário de Capacitação e Inovação SCI,doi=,ano=2014,docente=CASSIA MARIA CARNEIRO KAHWAGE.xml
tipo=TrabalhoEventos,titulo=Estratégias de codificação e aceleração para algorítimo genético aplicado na sintese de grades de Bragg em fibra.,doi=,ano=2006,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Optimization of Bragg Grating in Optical Fiber Using Modified Fitness Function and an Accelerated Genetic Algorithm.,doi=,ano=2006,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Sensor Bragg Gratings design using Genetic Algorithms,doi=,ano=2005,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Otimização de Absorvedores Multicamadas Utilizando Algoritmo Genético com Codificação Real,doi=,ano=2004,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Síntese de Filtros Ópticos Utilizando Algoritmo Genético Modificado,doi=,ano=2004,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Fiber Bragg Optimization Using Parallel Processing and Genetic Algorithm,doi=10.1117/12.591963,ano=2004,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Otimização de Grades de Bragg em Fibra Usando Processamento Paralelo e Algoritmo Genético,doi=,ano=2003,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=3D Ray-Tracing Parallel Model for Radio-Propagation Prediction,doi=,ano=2006,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=A WLAN planning proposal through computational intelligence and genetic algorithms hybrid approach,doi=10.1145/1506270.1506322,ano=2008,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Computational Parallelization Strategy Applied in Full 3D Ray-Tracing Wireless Channel Modeling,doi=10.1109/IMOC.2005.1580017,ano=2005,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Single-Ended Transfer Function Estimation of Telephone Links for Deployment of xDSL Services,doi=,ano=2005,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Projeto de Filtros Ópticos Multicamadas Utilizando o PSO,doi=,ano=2007,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Design of Thin Film Filters Using Differential Evolution Optimization Technique,doi=,ano=2009,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Cable parameters identification for DSL systems,doi=10.1109/EUROCON.2011.5929302,ano=2011,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Desenvolvimento de Software Simulador para um Sistema de Interrogação Óptico.,doi=,ano=2012,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Expert System based on Wavelets and DELT Measurements for VDSL Systems.,doi=,ano=2012,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Mineração de Regras de Classificação de Câncer utilizando Nondominated Sorting Genetic Algorithm II (NSGA-II),doi=,ano=2013,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Técnicas de Filtragem para Persistência de Dados de Redes de Sensores Ópticos FBG.,doi=,ano=2013,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Software development for acquisition and data management in optical sensor networks,doi=10.1109/I2MTC.2014.6860709,ano=2014,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Applicability of linear and nonlinear principal component analysis for damage detection,doi=10.1109/i2mtc.2015.7151383,ano=2015,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Clustering Strategies for Binder Identification Using Phantom Measurements,doi=10.1109/glocom.2015.7417258,ano=2015,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Identification of Ubiquitylation Sites Through Nondominated Sorting Genetic Algorithm II,doi=,ano=2016,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Output-only structural health monitoring based on mean shift clustering for vibration-based damage detection,doi=,ano=2016,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=A structural damage detection technique based on agglomerative clustering applied to the Z-24 Bridge.,doi=,ano=2016,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Improving PLC to DSL Interference Mitigation Methods by Considering Mode Conversion Effects,doi=,ano=2016,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Análise do Modo Fantasma Aplicado a Sistemas G.fast e XG.fast,doi=,ano=2017,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Utilizando a Segunda Camada do Modo Fantasma para Aprimoramento de Aplicações G.fast,doi=,ano=2017,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=A Novel Equidistant-Scattering-based Cluster Index,doi=,ano=2018,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=An Improved Artificial Bee Colony Algorithm with Diversity Control,doi=,ano=2018,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=A Geometry-based Approach to Visualize High-dimensional Data,doi=,ano=2019,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Data Normalization in Structural Health Monitoring by Means of Nonlinear Filtering,doi=,ano=2019,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=An Online Pyramidal Embedding Technique for High Dimensional Big Data Visualization,doi=,ano=2020,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=TrabalhoEventos,titulo=Composing robust damage-sensitive features with deep neural networks. In: 9th European Workshop on Structural Health Monitoring,doi=,ano=2018,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=ArtigosPublicados,titulo=Otimização de Redes de Bragg em Fibra Usando Algorítimos Genéticos,doi=,ano=2005,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=ArtigosPublicados,titulo=A new acceleration technique for the design of fibre gratings,doi=10.1364/OE.14.010715,ano=2006,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=ArtigosPublicados,titulo=Line Topology Identification Using Multiobjective Evolutionary Computation,doi=,ano=2010,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
tipo=ArtigosPublicados,titulo=A wavelet-based expert system for digital subscriber line topology identification,doi=10.1002/dac.2795,ano=2014,docente=CLAUDOMIRO DE SOUZA DE SALES JUNIOR.xml
